Battle,battle_location,Enemy,Lvl,HP,XP,GP,AtkMult,HitPercent,Atk,DefMul,Evade,Defense,MDefMult,MagicEvade,MDef,MinSpd,MaxSpd,SpellPower,ScriptValue1,ScriptValue2,ScriptValue3,ScriptValue4
lugae,Milon Z (Ordeals 2),Balnab-Z,29,634,4,682,5,70,58,1,50,1,9,80,41,11,11,0,,,,
lugae,Milon Z (Ordeals 2),Dr.Lugae,15,1046,2306,1091,3,99,44,1,60,1,6,40,22,9,9,31,,,,
lugae,Dark Knight Cecil (Ordeals 3),Dr.Lugae,22,234,0,0,1,60,10,0,0,0,4,60,15,1,2,0,,,,
lugae,Dark Knight Cecil (Ordeals 3),Balnab,22,208,0,0,3,99,46,0,0,0,4,60,15,5,5,22,,,,
lugae,Dark Knight Cecil (Ordeals 3),Balnab-Z,32,212,0,0,5,80,60,0,0,0,2,99,20,5,5,0,,,,
lugae,Dark Knight Cecil (Ordeals 3),Dr.Lugae,17,349,0,0,3,99,46,0,0,0,3,60,11,5,5,5,,,,
lugae,Mt Hobs,Dr.Lugae,20,292,922,320,1,60,6,0,0,0,2,60,12,1,3,0,,,,
lugae,Mt Hobs,Balnab,20,260,922,399,3,80,30,0,0,0,2,60,12,8,8,23,,,,
lugae,Mt Hobs,Balnab-Z,29,264,4,399,4,70,40,0,0,0,1,75,18,8,8,0,,,,
lugae,Mt Hobs,Dr.Lugae,15,436,2514,639,3,80,30,0,0,0,1,40,9,7,7,5,,,,
lugae,Watery Passage,Dr.Lugae,13,548,254,91,1,60,6,0,0,0,7,80,31,10,13,0,,,,
lugae,Watery Passage,Balnab,13,488,254,114,2,99,22,0,0,0,7,80,31,33,36,13,,,,
lugae,Watery Passage,Balnab-Z,19,497,1,114,3,80,30,0,0,0,10,80,47,33,36,0,,,,
lugae,Watery Passage,Dr.Lugae,10,819,692,182,2,99,22,0,0,0,6,60,25,31,31,3,,,,
lugae,Odin (Baron Castle Basement),Dr.Lugae,68,4779,3805,0,3,75,24,0,0,0,9,80,41,18,18,0,,,,
lugae,Odin (Baron Castle Basement),Balnab,68,4250,3805,0,9,85,116,0,0,0,9,80,41,53,53,255,,,,
lugae,Odin (Baron Castle Basement),Balnab-Z,99,4329,14,0,12,75,154,2,70,3,5,80,60,53,53,0,,,,
lugae,Odin (Baron Castle Basement),Dr.Lugae,53,7143,10377,0,9,85,116,2,90,3,7,50,32,43,46,95,,,,
lugae,Kaipo Inn,Dr.Lugae,15,71,187,45,1,60,6,0,0,0,2,90,15,1,2,0,,,,
lugae,Kaipo Inn,Balnab,15,63,187,56,3,75,26,0,0,0,2,90,15,2,5,14,,,,
lugae,Kaipo Inn,Balnab-Z,21,64,1,56,3,85,34,1,55,2,2,99,22,2,5,0,,,,
lugae,Kaipo Inn,Dr.Lugae,11,106,508,90,3,75,26,1,65,2,2,60,12,2,4,4,,,,
lugae,Ogopogo (Lunar Core),Dr.Lugae,80,8626,12916,0,3,85,32,0,0,0,10,50,52,15,15,0,,,,
lugae,Ogopogo (Lunar Core),Balnab,80,7671,12916,0,11,99,150,0,0,0,10,50,52,41,44,255,,,,
lugae,Ogopogo (Lunar Core),Balnab-Z,99,7813,47,0,13,99,174,4,45,4,6,80,76,41,44,0,,,,
lugae,Ogopogo (Lunar Core),Dr.Lugae,62,12892,35223,0,11,99,150,4,55,4,9,50,40,38,38,127,,,,
lugae,Pale Dim (Lunar Sub),Dr.Lugae,99,6365,12472,0,3,80,30,0,0,0,5,80,62,15,18,0,,,,
lugae,Pale Dim (Lunar Sub),Balnab,99,5660,12472,0,11,85,144,0,0,0,5,80,62,43,46,138,,,,
lugae,Pale Dim (Lunar Sub),Balnab-Z,99,5765,46,0,13,99,174,5,40,5,7,80,90,43,46,0,,,,
lugae,Pale Dim (Lunar Sub),Dr.Lugae,98,9512,34013,0,11,85,144,5,40,5,10,50,48,40,43,31,,,,
lugae,Plague (Lunar Sub),Dr.Lugae,99,6528,6595,100,3,80,30,0,0,0,9,80,41,11,14,0,,,,
lugae,Plague (Lunar Sub),Balnab,99,5805,6595,125,11,90,146,0,0,0,9,80,41,34,37,120,,,,
lugae,Plague (Lunar Sub),Balnab-Z,99,5913,24,125,13,99,174,4,40,5,5,80,60,34,37,0,,,,
lugae,Plague (Lunar Sub),Dr.Lugae,96,9756,17987,200,11,90,146,4,50,5,7,50,32,29,32,27,,,,
lugae,Rubicant (Upper Babil 2),Dr.Lugae,64,5875,5285,1273,1,75,18,0,0,0,10,80,47,15,15,0,,,,
lugae,Rubicant (Upper Babil 2),Balnab,64,5225,5285,1591,7,80,88,0,0,0,10,80,47,41,44,71,,,,
lugae,Rubicant (Upper Babil 2),Balnab-Z,94,5322,20,1591,9,85,116,1,70,1,5,99,70,41,44,0,,,,
lugae,Rubicant (Upper Babil 2),Dr.Lugae,50,8781,14412,2546,7,80,88,1,90,1,8,80,37,38,38,16,,,,
lugae,Valvalis (Zot 2),Dr.Lugae,47,1399,2009,1000,2,90,15,0,0,0,4,60,15,7,7,0,,,,
lugae,Valvalis (Zot 2),Balnab,47,1244,2009,1250,5,99,70,0,0,0,4,60,15,18,21,255,,,,
lugae,Valvalis (Zot 2),Balnab-Z,68,1267,8,1250,7,90,92,0,0,0,6,60,23,18,21,0,,,,
lugae,Valvalis (Zot 2),Dr.Lugae,36,2091,5477,2000,5,99,70,0,0,0,3,40,12,18,18,63,,,,
lugae,Wyvern (Lunar Sub),Dr.Lugae,99,5829,13592,0,3,85,34,0,0,0,5,90,66,18,18,0,,,,
lugae,Wyvern (Lunar Sub),Balnab,99,5183,13592,0,12,90,160,0,0,0,5,90,66,53,53,36,,,,
lugae,Wyvern (Lunar Sub),Balnab-Z,99,5279,50,0,13,99,174,4,60,5,7,99,98,53,53,0,,,,
lugae,Wyvern (Lunar Sub),Dr.Lugae,99,8711,37068,0,12,90,160,4,80,5,10,50,52,43,46,8,,,,
magus,Antlion Cave,Sandy,2,278,500,267,1,60,6,0,0,1,2,60,8,5,5,2,,,,
magus,Antlion Cave,Cindy,2,478,500,267,2,85,11,0,0,2,2,60,8,5,5,2,,,,
magus,Antlion Cave,Mindy,2,245,500,267,1,60,6,0,0,1,0,0,0,5,5,2,,,,
magus,Asura (Feymarch),Sandy,63,6389,6667,0,5,99,68,0,0,0,8,80,37,66,66,69,,,,
magus,Asura (Feymarch),Cindy,63,10989,6667,0,10,99,134,0,0,0,8,80,37,66,66,69,,,,
magus,Asura (Feymarch),Mindy,63,5623,6667,0,5,99,68,0,0,0,0,0,0,66,66,69,,,,
magus,Cave Bahamut,Sandy,47,10278,11667,0,6,99,86,0,0,0,1,60,8,27,27,17,,,,
magus,Cave Bahamut,Cindy,47,17678,11667,0,13,99,174,0,0,1,1,60,8,27,27,17,,,,
magus,Cave Bahamut,Mindy,47,9045,11667,0,6,99,86,0,0,0,0,0,0,27,27,17,,,,
magus,Baigan (Baron Castle 1),Sandy,9,1167,1607,1000,3,75,26,0,0,0,3,60,11,8,8,9,,,,
magus,Baigan (Baron Castle 1),Cindy,9,2007,1607,1000,4,99,52,0,0,0,3,60,11,8,8,9,,,,
magus,Baigan (Baron Castle 1),Mindy,9,1027,1607,1000,3,75,26,0,0,0,0,0,0,8,8,9,,,,
magus,Calbrena (Dwarf Castle 1),Sandy,47,2368,7000,2667,4,90,48,1,90,1,6,60,25,11,11,41,,,,
magus,Calbrena (Dwarf Castle 1),Cindy,47,4073,7000,2667,7,99,96,1,80,2,6,60,25,11,11,41,,,,
magus,Calbrena (Dwarf Castle 1),Mindy,47,2084,7000,2667,4,90,48,1,90,1,0,0,0,11,11,41,,,,
magus,CPU (Giant 2),Sandy,48,6667,50000,3445,6,99,86,2,50,2,8,50,38,38,38,127,,,,
magus,CPU (Giant 2),Cindy,48,11467,50000,3445,13,99,174,4,45,4,8,50,38,38,38,127,,,,
magus,CPU (Giant 2),Mindy,48,5867,50000,3445,6,99,86,2,50,2,0,0,0,38,38,127,,,,
magus,Cave Magnes,Sandy,19,1389,2334,3000,3,80,28,0,0,1,99,99,254,11,11,15,,,,
magus,Cave Magnes,Cindy,19,2389,2334,3000,4,99,54,0,0,3,99,99,254,11,11,15,,,,
magus,Cave Magnes,Mindy,19,1223,2334,3000,3,80,28,0,0,1,0,0,0,11,11,15,,,,
magus,Dark Imp (Tower Key),Sandy,16,166,1940,45,3,80,28,0,0,0,0,0,0,18,21,11,,,,
magus,Dark Imp (Tower Key),Cindy,16,286,1940,45,5,70,56,0,0,0,0,0,0,18,21,11,,,,
magus,Dark Imp (Tower Key),Mindy,16,146,1940,45,3,80,28,0,0,0,0,0,0,18,21,11,,,,
magus,D Lunar (Lunar Sub),Sandy,99,11667,33334,0,6,70,72,3,35,3,10,80,54,30,30,36,,,,
magus,D Lunar (Lunar Sub),Cindy,99,20067,33334,0,11,85,144,3,30,4,10,80,54,30,30,36,,,,
magus,D Lunar (Lunar Sub),Mindy,99,10267,33334,0,6,70,72,3,35,3,0,0,0,30,30,36,,,,
magus,Mist Cave,Sandy,10,130,234,67,1,60,8,0,0,2,7,80,31,5,5,10,,,,
magus,Mist Cave,Cindy,10,223,234,67,2,90,16,0,0,5,7,80,31,5,5,10,,,,
magus,Mist Cave,Mindy,10,114,234,67,1,60,8,0,0,2,0,0,0,5,5,10,,,,
magus,Elements (Giant 1),Sandy,79,28889,34167,6667,5,90,64,2,40,2,3,60,4,89,89,15,,,,
magus,Elements (Giant 1),Cindy,79,49689,34167,6667,10,80,128,2,35,3,3,60,4,89,89,15,,,,
magus,Elements (Giant 1),Mindy,79,25423,34167,6667,5,90,64,2,40,2,0,0,0,89,89,15,,,,
magus,Sealed Cave,Sandy,37,5278,7667,2667,3,95,42,1,40,1,7,80,29,66,66,79,,,,
magus,Sealed Cave,Cindy,37,9078,7667,2667,6,90,84,1,35,2,7,80,29,66,66,79,,,,
magus,Sealed Cave,Mindy,37,4645,7667,2667,3,95,42,1,40,1,0,0,0,66,66,79,,,,
magus,Fabul Defense,Sandy,15,523,1864,475,2,95,18,2,20,2,3,60,11,6,9,11,,,,
magus,Fabul Defense,Cindy,15,899,1864,475,3,90,36,2,20,2,3,60,11,6,9,11,,,,
magus,Fabul Defense,Mindy,15,460,1864,475,2,95,18,2,20,2,0,0,0,6,9,11,,,,
magus,Golbez (Dwarf Castle 2),Sandy,31,834,6667,3667,3,85,34,0,0,0,0,0,0,27,27,1,,,,
magus,Golbez (Dwarf Castle 2),Cindy,31,1435,6667,3667,5,99,68,0,0,0,0,0,0,27,27,1,,,,
magus,Golbez (Dwarf Castle 2),Mindy,31,734,6667,3667,3,85,34,0,0,0,0,0,0,27,27,1,,,,
magus,Baron Guards (Baron Inn 1),Sandy,18,112,480,334,2,99,22,1,90,1,3,40,14,11,14,26,,,,
magus,Baron Guards (Baron Inn 1),Cindy,18,192,480,334,3,99,46,1,90,1,3,40,14,11,14,26,,,,
magus,Baron Guards (Baron Inn 1),Mindy,18,98,480,334,2,99,22,1,90,1,0,0,0,11,14,26,,,,
magus,Baron Throne Room,Sandy,16,1112,1834,1334,2,99,22,1,60,1,10,50,48,15,15,29,,,,
magus,Baron Throne Room,Cindy,16,1912,1834,1334,3,99,44,2,50,2,10,50,48,15,15,29,,,,
magus,Baron Throne Room,Mindy,16,978,1834,1334,2,99,22,1,60,1,0,0,0,15,15,29,,,,
magus,Karate (Baron Inn 2),Sandy,31,1112,0,0,3,99,44,0,0,0,0,0,0,4,7,22,,,,
magus,Karate (Baron Inn 2),Cindy,31,1912,0,0,6,99,86,0,0,0,0,0,0,4,7,22,,,,
magus,Karate (Baron Inn 2),Mindy,31,978,0,0,3,99,44,0,0,0,0,0,0,4,7,22,,,,
magus,Eblan Royalty (Upper Babil 1),Sandy,15,1667,0,0,5,70,58,0,0,0,0,0,0,53,53,11,,,,
magus,Eblan Royalty (Upper Babil 1),Cindy,15,2867,0,0,9,85,116,0,0,0,0,0,0,53,53,11,,,,
magus,Eblan Royalty (Upper Babil 1),Mindy,15,1467,0,0,5,70,58,0,0,0,0,0,0,53,53,11,,,,
magus,Leviatan (Feymarch),Sandy,79,9723,9334,0,6,99,86,0,0,2,10,80,47,53,53,34,,,,
magus,Leviatan (Feymarch),Cindy,79,16723,9334,0,13,99,174,0,0,5,10,80,47,53,53,34,,,,
magus,Leviatan (Feymarch),Mindy,79,8556,9334,0,6,99,86,0,0,2,0,0,0,53,53,34,,,,
magus,Dr Lugae (Lower Babil - Top),Sandy,25,5262,8674,3667,3,99,44,1,60,1,0,0,0,27,27,7,,,,
magus,Dr Lugae (Lower Babil - Top),Cindy,25,9051,8674,3667,6,99,86,1,50,1,0,0,0,27,27,7,,,,
magus,Dr Lugae (Lower Babil - Top),Mindy,25,4631,8674,3667,3,99,44,1,60,1,0,0,0,27,27,7,,,,
magus,Magus Sisters (Zot 1),Sandy,16,2500,3000,3000,3,80,30,1,50,1,3,60,11,7,7,11,,,,
magus,Magus Sisters (Zot 1),Cindy,16,4300,3000,3000,5,80,60,1,45,2,3,60,11,7,7,11,,,,
magus,Magus Sisters (Zot 1),Mindy,16,2200,3000,3000,3,80,30,1,50,1,0,0,0,7,7,11,,,,
magus,Milon (Ordeals 1),Sandy,15,773,1267,1100,1,60,10,1,40,1,0,0,0,8,8,14,,,,
magus,Milon (Ordeals 1),Cindy,15,1329,1267,1100,1,75,19,1,35,2,0,0,0,8,8,14,,,,
magus,Milon (Ordeals 1),Mindy,15,680,1267,1100,1,60,10,1,40,1,0,0,0,8,8,14,,,,
magus,Milon Z (Ordeals 2),Sandy,15,834,1334,1000,2,99,22,1,70,1,6,40,22,9,9,31,,,,
magus,Milon Z (Ordeals 2),Cindy,15,1434,1334,1000,3,99,44,1,60,1,6,40,22,9,9,31,,,,
magus,Milon Z (Ordeals 2),Mindy,15,734,1334,1000,2,99,22,1,70,1,0,0,0,9,9,31,,,,
magus,Dark Knight Cecil (Ordeals 3),Sandy,17,278,0,0,2,99,22,0,0,0,3,60,11,5,5,12,,,,
magus,Dark Knight Cecil (Ordeals 3),Cindy,17,478,0,0,3,99,46,0,0,0,3,60,11,5,5,12,,,,
magus,Dark Knight Cecil (Ordeals 3),Mindy,17,245,0,0,2,99,22,0,0,0,0,0,0,5,5,12,,,,
magus,Mt Hobs,Sandy,15,348,1454,585,2,90,15,0,0,0,1,40,9,7,7,5,,,,
magus,Mt Hobs,Cindy,15,598,1454,585,3,80,30,0,0,0,1,40,9,7,7,5,,,,
magus,Mt Hobs,Mindy,15,306,1454,585,2,90,15,0,0,0,0,0,0,7,7,5,,,,
magus,Watery Passage,Sandy,10,653,400,167,2,85,11,0,0,0,6,60,25,31,31,7,,,,
magus,Watery Passage,Cindy,10,1123,400,167,2,99,22,0,0,0,6,60,25,31,31,7,,,,
magus,Watery Passage,Mindy,10,575,400,167,2,85,11,0,0,0,0,0,0,31,31,7,,,,
magus,Odin (Baron Castle Basement),Sandy,53,5695,6000,0,5,70,58,1,90,1,7,50,32,43,46,95,,,,
magus,Odin (Baron Castle Basement),Cindy,53,9795,6000,0,9,85,116,2,90,3,7,50,32,43,46,95,,,,
magus,Odin (Baron Castle Basement),Mindy,53,5012,6000,0,5,70,58,1,90,1,0,0,0,43,46,95,,,,
magus,Kaipo Inn,Sandy,11,84,294,82,2,85,13,1,70,1,2,60,12,2,4,8,,,,
magus,Kaipo Inn,Cindy,11,145,294,82,3,75,26,1,65,2,2,60,12,2,4,8,,,,
magus,Kaipo Inn,Mindy,11,74,294,82,2,85,13,1,70,1,0,0,0,2,4,8,,,,
magus,Ogopogo (Lunar Core),Sandy,62,10278,20367,0,6,80,76,2,60,2,9,50,40,38,38,127,,,,
magus,Ogopogo (Lunar Core),Cindy,62,17678,20367,0,11,99,150,4,55,4,9,50,40,38,38,127,,,,
magus,Ogopogo (Lunar Core),Mindy,62,9045,20367,0,6,80,76,2,60,2,0,0,0,38,38,127,,,,
magus,Pale Dim (Lunar Sub),Sandy,98,7584,19667,0,6,70,72,3,45,3,10,50,48,40,43,31,,,,
magus,Pale Dim (Lunar Sub),Cindy,98,13044,19667,0,11,85,144,5,40,5,10,50,48,40,43,31,,,,
magus,Pale Dim (Lunar Sub),Mindy,98,6674,19667,0,6,70,72,3,45,3,0,0,0,40,43,31,,,,
magus,Plague (Lunar Sub),Sandy,96,7778,10400,184,6,70,72,3,55,3,7,50,32,29,32,66,,,,
magus,Plague (Lunar Sub),Cindy,96,13378,10400,184,11,90,146,4,50,5,7,50,32,29,32,66,,,,
magus,Plague (Lunar Sub),Mindy,96,6845,10400,184,6,70,72,3,55,3,0,0,0,29,32,66,,,,
magus,Rubicant (Upper Babil 2),Sandy,50,7000,8334,2334,4,80,44,1,90,1,8,80,37,38,38,16,,,,
magus,Rubicant (Upper Babil 2),Cindy,50,12040,8334,2334,7,80,88,1,90,1,8,80,37,38,38,16,,,,
magus,Rubicant (Upper Babil 2),Mindy,50,6160,8334,2334,4,80,44,1,90,1,0,0,0,38,38,16,,,,
magus,Valvalis (Zot 2),Sandy,36,1667,3167,1834,3,90,36,0,0,0,3,40,12,18,18,63,,,,
magus,Valvalis (Zot 2),Cindy,36,2867,3167,1834,5,99,70,0,0,0,3,40,12,18,18,63,,,,
magus,Valvalis (Zot 2),Mindy,36,1467,3167,1834,3,90,36,0,0,0,0,0,0,18,18,63,,,,
magus,Wyvern (Lunar Sub),Sandy,99,6945,21434,0,6,90,80,3,90,3,10,50,52,43,46,8,,,,
magus,Wyvern (Lunar Sub),Cindy,99,11945,21434,0,12,90,160,4,80,5,10,50,52,43,46,8,,,,
magus,Wyvern (Lunar Sub),Mindy,99,6112,21434,0,6,90,80,3,90,3,0,0,0,43,46,8,,,,
milon,Antlion Cave,Milon,2,1756,1264,607,2,85,11,0,0,2,2,60,8,5,5,2,,,,
milon,Antlion Cave,Ghast,2,62,60,49,6,60,25,0,0,1,2,60,8,1,3,0,,,,
milon,Asura (Feymarch),Milon,63,18375,16843,0,10,99,134,0,0,0,8,80,37,66,66,69,,,,
milon,Asura (Feymarch),Ghast,63,1407,790,0,99,100,255,0,0,0,8,80,37,17,20,0,,,,
milon,Cave Bahamut,Milon,47,28950,29474,0,13,99,174,0,0,1,1,60,8,27,27,17,,,,
milon,Cave Bahamut,Ghast,47,2263,1382,0,99,100,255,0,0,0,1,60,8,7,10,0,,,,
milon,Baigan (Baron Castle 1),Milon,9,4173,4059,2273,4,99,52,0,0,0,3,60,11,8,8,9,,,,
milon,Baigan (Baron Castle 1),Ghast,9,257,191,182,9,85,116,0,0,0,3,60,11,2,5,0,,,,
milon,Calbrena (Dwarf Castle 1),Milon,47,7439,17685,6061,7,99,96,1,80,2,6,60,25,11,11,41,,,,
milon,Calbrena (Dwarf Castle 1),Ghast,47,522,829,485,13,99,174,1,90,1,6,60,25,3,6,0,,,,
milon,CPU (Giant 2),Milon,48,19130,126316,7829,13,99,174,4,45,4,8,50,38,38,38,127,,,,
milon,CPU (Giant 2),Ghast,48,1468,5922,627,99,100,255,2,50,2,8,50,38,10,13,0,,,,
milon,Cave Magnes,Milon,19,4777,5895,6819,4,99,54,0,0,3,99,99,254,11,11,15,,,,
milon,Cave Magnes,Ghast,19,306,277,546,9,95,120,0,0,1,99,99,254,3,6,0,,,,
milon,Dark Imp (Tower Key),Milon,16,1451,4902,103,5,70,56,0,0,0,0,0,0,18,21,15,,,,
milon,Dark Imp (Tower Key),Ghast,16,37,230,9,9,99,124,0,0,0,0,0,0,5,8,0,,,,
milon,D Lunar (Lunar Sub),Milon,99,32727,84211,0,11,85,144,3,30,4,10,80,54,30,30,36,,,,
milon,D Lunar (Lunar Sub),Ghast,99,2569,3948,0,99,100,255,3,35,3,10,80,54,8,11,0,,,,
milon,Mist Cave,Milon,10,1352,590,152,2,90,16,0,0,5,7,80,31,5,5,10,,,,
milon,Mist Cave,Ghast,10,29,28,13,8,80,35,0,0,2,7,80,31,1,3,0,,,,
milon,Elements (Giant 1),Milon,79,65000,86316,15152,10,80,128,2,35,3,3,60,4,89,89,15,,,,
milon,Elements (Giant 1),Ghast,79,6360,4047,1213,99,100,255,2,40,2,3,60,4,23,26,0,,,,
milon,Sealed Cave,Milon,37,15353,19369,6061,6,90,84,1,35,2,7,80,29,66,66,79,,,,
milon,Sealed Cave,Ghast,37,1162,908,485,13,99,174,1,40,1,7,80,29,17,20,0,,,,
milon,Fabul Defense,Milon,15,2421,4708,1080,3,90,36,2,20,2,3,60,11,6,9,14,,,,
milon,Fabul Defense,Ghast,15,115,221,87,6,90,80,2,20,2,3,60,11,2,5,0,,,,
milon,Golbez (Dwarf Castle 2),Milon,31,3268,16843,8334,5,99,68,0,0,0,0,0,0,27,27,1,,,,
milon,Golbez (Dwarf Castle 2),Ghast,31,184,790,667,11,99,150,0,0,0,0,0,0,7,10,0,,,,
milon,Baron Guards (Baron Inn 1),Milon,18,1303,1213,758,3,99,46,1,90,1,3,40,14,11,14,26,,,,
milon,Baron Guards (Baron Inn 1),Ghast,18,25,57,61,8,80,102,1,90,1,3,40,14,3,6,0,,,,
milon,Baron Throne Room,Milon,16,4022,4632,3031,3,99,44,2,50,2,10,50,48,15,15,30,,,,
milon,Baron Throne Room,Ghast,16,245,218,243,7,99,98,1,60,1,10,50,48,4,7,0,,,,
milon,Karate (Baron Inn 2),Milon,31,4022,0,0,6,99,86,0,0,0,0,0,0,4,7,29,,,,
milon,Karate (Baron Inn 2),Ghast,31,245,0,0,13,99,174,0,0,0,0,0,0,1,3,0,,,,
milon,Eblan Royalty (Upper Babil 1),Milon,15,5533,0,0,9,85,116,0,0,0,0,0,0,53,53,14,,,,
milon,Eblan Royalty (Upper Babil 1),Ghast,15,367,0,0,99,100,255,0,0,0,0,0,0,14,17,0,,,,
milon,Leviatan (Feymarch),Milon,79,27439,23579,0,13,99,174,0,0,5,10,80,47,53,53,34,,,,
milon,Leviatan (Feymarch),Ghast,79,2141,1106,0,99,100,255,0,0,2,10,80,47,14,17,0,,,,
milon,Dr Lugae (Lower Babil - Top),Milon,25,15310,21912,8334,6,99,86,1,50,1,0,0,0,27,27,7,,,,
milon,Dr Lugae (Lower Babil - Top),Ghast,25,1159,1028,667,13,99,174,1,60,1,0,0,0,7,10,0,,,,
milon,Magus Sisters (Zot 1),Milon,16,7799,7579,6819,5,80,60,1,45,2,3,60,11,7,7,11,,,,
milon,Magus Sisters (Zot 1),Ghast,16,551,356,546,10,99,134,1,50,1,3,60,11,2,4,0,,,,
milon,Milon (Ordeals 1),Milon,15,3100,3200,2500,1,75,19,1,35,2,0,0,0,8,8,14,,,,
milon,Milon (Ordeals 1),Ghast,15,170,150,200,3,95,42,1,40,1,0,0,0,2,5,0,,,,
milon,Milon Z (Ordeals 2),Milon,15,3267,3369,2273,3,99,44,1,60,1,6,40,22,9,9,31,,,,
milon,Milon Z (Ordeals 2),Ghast,15,184,158,182,7,99,98,1,70,1,6,40,22,2,5,0,,,,
milon,Dark Knight Cecil (Ordeals 3),Milon,17,1756,0,0,3,99,46,0,0,0,3,60,11,5,5,16,,,,
milon,Dark Knight Cecil (Ordeals 3),Ghast,17,62,0,0,8,80,102,0,0,0,3,60,11,1,3,0,,,,
milon,Mt Hobs,Milon,15,1945,3672,1330,3,80,30,0,0,0,1,40,9,7,7,5,,,,
milon,Mt Hobs,Ghast,15,77,173,107,5,90,66,0,0,0,1,40,9,2,4,0,,,,
milon,Watery Passage,Milon,10,2776,1011,379,2,99,22,0,0,0,6,60,25,31,31,10,,,,
milon,Watery Passage,Ghast,10,144,48,31,4,90,48,0,0,0,6,60,25,8,11,0,,,,
milon,Odin (Baron Castle Basement),Milon,53,16486,15158,0,9,85,116,2,90,3,7,50,32,43,46,95,,,,
milon,Odin (Baron Castle Basement),Ghast,53,1254,711,0,99,100,255,1,90,1,7,50,32,11,14,0,,,,
milon,Kaipo Inn,Milon,11,1229,742,186,3,75,26,1,65,2,2,60,12,2,4,11,,,,
milon,Kaipo Inn,Ghast,11,19,35,15,10,80,54,1,70,1,2,60,12,1,2,0,,,,
milon,Ogopogo (Lunar Core),Milon,62,28950,51453,0,11,99,150,4,55,4,9,50,40,38,38,127,,,,
milon,Ogopogo (Lunar Core),Ghast,62,2263,2412,0,99,100,255,2,60,2,9,50,40,10,13,0,,,,
milon,Pale Dim (Lunar Sub),Milon,98,21623,49685,0,11,85,144,5,40,5,10,50,48,40,43,31,,,,
milon,Pale Dim (Lunar Sub),Ghast,98,1670,2329,0,99,100,255,3,45,3,10,50,48,10,13,0,,,,
milon,Plague (Lunar Sub),Milon,96,22152,26274,417,11,90,146,4,50,5,7,50,32,29,32,90,,,,
milon,Plague (Lunar Sub),Ghast,96,1713,1232,34,99,100,255,3,55,3,7,50,32,8,11,0,,,,
milon,Rubicant (Upper Babil 2),Milon,50,20036,21053,5304,7,80,88,1,90,1,8,80,37,38,38,16,,,,
milon,Rubicant (Upper Babil 2),Ghast,50,1542,987,425,13,99,174,1,90,1,8,80,37,10,13,0,,,,
milon,Valvalis (Zot 2),Milon,36,5533,8000,4167,5,99,70,0,0,0,3,40,12,18,18,63,,,,
milon,Valvalis (Zot 2),Ghast,36,367,375,334,12,75,154,0,0,0,3,40,12,5,8,0,,,,
milon,Wyvern (Lunar Sub),Milon,99,19885,54148,0,12,90,160,4,80,5,10,50,52,43,46,8,,,,
milon,Wyvern (Lunar Sub),Ghast,99,1529,2539,0,99,100,255,3,90,3,10,50,52,11,14,0,,,,
milonz,Antlion Cave,Milon Z.,2,1000,1500,800,2,85,11,0,0,2,2,60,8,5,5,5,,,,
milonz,Asura (Feymarch),Milon Z.,63,23000,20000,0,10,99,134,0,0,0,8,80,37,66,66,69,,,,
milonz,Cave Bahamut,Milon Z.,47,37000,35000,0,13,99,174,0,0,1,1,60,8,27,27,17,,,,
milonz,Baigan (Baron Castle 1),Milon Z.,9,4200,4820,3000,4,99,52,0,0,0,3,60,11,8,8,9,,,,
milonz,Calbrena (Dwarf Castle 1),Milon Z.,47,8524,21000,8000,7,99,96,1,80,2,6,60,25,11,11,41,,,,
milonz,CPU (Giant 2),Milon Z.,48,24000,150000,10333,13,99,174,4,45,4,8,50,38,38,38,127,,,,
milonz,Cave Magnes,Milon Z.,19,5000,7000,9000,4,99,54,0,0,3,99,99,254,11,11,15,,,,
milonz,Dark Imp (Tower Key),Milon Z.,16,597,5820,135,5,70,56,0,0,0,0,0,0,18,21,34,,,,
milonz,D Lunar (Lunar Sub),Milon Z.,99,42000,100000,0,11,85,144,3,30,4,10,80,54,30,30,36,,,,
milonz,Mist Cave,Milon Z.,10,465,700,200,2,90,16,0,0,5,7,80,31,5,5,10,,,,
milonz,Elements (Giant 1),Milon Z.,79,65000,102500,20000,10,80,128,2,35,3,3,60,4,89,89,15,,,,
milonz,Sealed Cave,Milon Z.,37,19000,23000,8000,6,90,84,1,35,2,7,80,29,66,66,79,,,,
milonz,Fabul Defense,Milon Z.,15,1880,5590,1425,3,90,36,2,20,2,3,60,11,6,9,31,,,,
milonz,Golbez (Dwarf Castle 2),Milon Z.,31,3002,20000,11000,5,99,68,0,0,0,0,0,0,27,27,1,,,,
milonz,Baron Guards (Baron Inn 1),Milon Z.,18,400,1440,1000,3,99,46,1,90,1,3,40,14,11,14,26,,,,
milonz,Baron Throne Room,Milon Z.,16,4000,5500,4000,3,99,44,2,50,2,10,50,48,15,15,29,,,,
milonz,Karate (Baron Inn 2),Milon Z.,31,4000,0,0,6,99,86,0,0,0,0,0,0,4,7,65,,,,
milonz,Eblan Royalty (Upper Babil 1),Milon Z.,15,6000,0,0,9,85,116,0,0,0,0,0,0,53,53,31,,,,
milonz,Leviatan (Feymarch),Milon Z.,79,35000,28000,0,13,99,174,0,0,5,10,80,47,53,53,34,,,,
